,user_id,report_time,update_time,kwh,appliance_kwh
8652,user_169,2024-04-30 00:00:00,2024-05-01 00:00:00,9.8,"0.0436,0.1424,0.0848,0.0471,0.0063"
8653,user_171,2024-04-30 00:00:00,2024-05-01 00:00:00,4.04,"0.0826,0.2579,0.0566,0.0793,0.012"
8654,user_172,2024-04-30 00:00:00,2024-05-01 00:00:00,14.59,"0.0315,0.109,0.0607,0.0417,0.0025"
8655,user_174,2024-04-30 00:00:00,2024-05-01 00:00:00,18.55,"0.024,0.0873,0.1012,0.034,0.0025"
8656,user_175,2024-04-30 00:00:00,2024-05-01 00:00:00,14.6,"0.0441,0.1326,0.0635,0.0513,0.0039"
8657,user_358,2024-04-30 00:00:00,2024-05-01 00:00:00,4.44,"0.0628,0.2629,0.06,0.0622,0.0079"
8658,user_176,2024-04-30 00:00:00,2024-05-01 00:00:00,4.85,"0.0577,0.2722,0.0438,0.0,0.004"
8659,user_177,2024-04-30 00:00:00,2024-05-01 00:00:00,7.06,"0.0522,0.1929,0.05,0.0568,0.0055"
8660,user_178,2024-04-30 00:00:00,2024-05-01 00:00:00,15.74,"0.0279,0.0977,0.0664,0.0394,0.0019"
8661,user_179,2024-04-30 00:00:00,2024-05-01 00:00:00,11.41,"0.0,0.1353,0.0627,0.052,0.004"
8662,user_180,2024-04-30 00:00:00,2024-05-01 00:00:00,9.24,"0.0464,0.1416,0.0503,0.0542,0.0044"
8663,user_181,2024-04-30 00:00:00,2024-05-01 00:00:00,4.73,"0.0585,0.2596,0.052,0.0592,0.0061"
8664,user_182,2024-04-30 00:00:00,2024-05-01 00:00:00,12.75,"0.0288,0.1009,0.0649,0.04,0.0021"
8665,user_183,2024-04-30 00:00:00,2024-05-01 00:00:00,5.33,"0.0,0.0,0.054172,0.0,0.0"
8666,user_184,2024-04-30 00:00:00,2024-05-01 00:00:00,11.33,"0.0326,0.1125,0.0526,0.0417,0.0026"
8667,user_185,2024-04-30 00:00:00,2024-05-01 00:00:00,17.6,"0.0342,0.112,0.0701,0.0455,0.0028"
8668,user_186,2024-04-30 00:00:00,2024-05-01 00:00:00,27.49,"0.0085,0.0413,0.0856,0.0145,0.0005"
8669,user_417,2024-04-30 00:00:00,2024-05-01 00:00:00,15.84,"0.0376,0.1189,0.0651,0.0,0.0031"
8670,user_187,2024-04-30 00:00:00,2024-05-01 00:00:00,7.42,"0.0594,0.2337,0.0563,0.0,0.0"
8671,user_188,2024-04-30 00:00:00,2024-05-01 00:00:00,6.4,"0.0576,0.2674,0.0447,0.056,0.0042"
8672,user_189,2024-04-30 00:00:00,2024-05-01 00:00:00,15.66,"0.0266,0.0975,0.1142,0.0359,0.0043"
8673,user_190,2024-04-30 00:00:00,2024-05-01 00:00:00,13.09,"0.0,0.135,0.0553,0.0,0.0"
8674,user_191,2024-04-30 00:00:00,2024-05-01 00:00:00,21.61,"0.0248,0.0888,0.0,0.0,0.0016"
8675,user_192,2024-04-30 00:00:00,2024-05-01 00:00:00,25.44,"0.0182,0.0655,0.0855,0.0308,0.0012"
8676,user_193,2024-04-30 00:00:00,2024-05-01 00:00:00,16.04,"0.0333,0.1122,0.06,0.0435,0.0026"
8677,user_195,2024-04-30 00:00:00,2024-05-01 00:00:00,10.43,"0.0403,0.1305,0.0468,0.0467,0.0035"
8678,user_196,2024-04-30 00:00:00,2024-05-01 00:00:00,11.96,"0.03,0.1064,0.0535,0.0399,0.0024"
8679,user_197,2024-04-30 00:00:00,2024-05-01 00:00:00,6.01,"0.0,0.2232,0.0,0.0774,0.0076"
8680,user_198,2024-04-30 00:00:00,2024-05-01 00:00:00,9.38,"0.0538,0.1681,0.0494,0.0621,0.0065"
8681,user_199,2024-04-30 00:00:00,2024-05-01 00:00:00,10.92,"0.0465,0.1428,0.064,0.0506,0.0049"
8682,user_200,2024-04-30 00:00:00,2024-05-01 00:00:00,6.01,"0.0567,0.1773,0.06,0.0,0.0097"
8683,user_201,2024-04-30 00:00:00,2024-05-01 00:00:00,13.53,"0.0174,0.0635,0.0502,0.0292,0.0013"
8684,user_202,2024-04-30 00:00:00,2024-05-01 00:00:00,18.35,"0.0228,0.079,0.0764,0.033,0.0017"
8685,user_203,2024-04-30 00:00:00,2024-05-01 00:00:00,9.3,"0.0507,0.148,0.0526,0.0616,0.0054"
8686,user_205,2024-04-30 00:00:00,2024-05-01 00:00:00,19.82,"0.0165,0.0685,0.089,0.026,0.0016"
8687,user_206,2024-04-30 00:00:00,2024-05-01 00:00:00,3.05,"0.0996,0.2662,0.0565,0.0861,0.023"
8688,user_593,2024-04-30 00:00:00,2024-05-01 00:00:00,15.29,"0.0246,0.0848,0.0918,0.0304,0.0023"
8689,user_207,2024-04-30 00:00:00,2024-05-01 00:00:00,6.24,"0.0488,0.1943,0.04,0.0579,0.0044"
8690,user_538,2024-04-30 00:00:00,2024-05-01 00:00:00,9.89,"0.0479,0.1444,0.0678,0.0516,0.005"
8691,user_208,2024-04-30 00:00:00,2024-05-01 00:00:00,16.18,"0.0379,0.1198,0.0658,0.0472,0.0034"
8692,user_209,2024-04-30 00:00:00,2024-05-01 00:00:00,12.08,"0.0459,0.1394,0.0612,0.0516,0.0043"
8693,user_210,2024-04-30 00:00:00,2024-05-01 00:00:00,10.81,"0.0383,0.1232,0.0564,0.0469,0.0032"
8694,user_211,2024-04-30 00:00:00,2024-05-01 00:00:00,8.06,"0.0554,0.1933,0.0625,0.0573,0.0077"
8695,user_212,2024-04-30 00:00:00,2024-05-01 00:00:00,10.35,"0.0528,0.1596,0.0511,0.0,0.0064"
8696,user_213,2024-04-30 00:00:00,2024-05-01 00:00:00,8.09,"0.0463,0.1442,0.0478,0.0526,0.0045"
8697,user_594,2024-04-30 00:00:00,2024-05-01 00:00:00,7.54,"0.036,0.1225,0.0437,0.0437,0.0031"
8698,user_214,2024-04-30 00:00:00,2024-05-01 00:00:00,12.73,"0.0272,0.0977,0.0528,0.0376,0.0021"
8699,user_215,2024-04-30 00:00:00,2024-05-01 00:00:00,26.88,"0.0152,0.0668,0.1459,0.0243,0.0017"
8700,user_216,2024-04-30 00:00:00,2024-05-01 00:00:00,5.18,"0.0563,0.2311,0.0378,0.0692,0.0052"
8701,user_217,2024-04-30 00:00:00,2024-05-01 00:00:00,4.03,"0.0526,0.2247,0.0468,0.0,0.0046"
8702,user_218,2024-04-30 00:00:00,2024-05-01 00:00:00,7.74,"0.0538,0.1691,0.0492,0.0617,0.0065"
8703,user_539,2024-04-30 00:00:00,2024-05-01 00:00:00,6.6,"0.0445,0.1487,0.0376,0.0615,0.0057"
8704,user_219,2024-04-30 00:00:00,2024-05-01 00:00:00,7.77,"0.042,0.1353,0.0478,0.0539,0.0043"
8705,user_220,2024-04-30 00:00:00,2024-05-01 00:00:00,9.34,"0.0516,0.1717,0.0672,0.0,0.0063"
8706,user_221,2024-04-30 00:00:00,2024-05-01 00:00:00,3.33,"0.0,0.2553,0.0393,0.0728,0.0057"
8707,user_595,2024-04-30 00:00:00,2024-05-01 00:00:00,7.4,"0.0464,0.1594,0.0971,0.0476,0.01"
8708,user_222,2024-04-30 00:00:00,2024-05-01 00:00:00,24.89,"0.0163,0.0647,0.0965,0.0259,0.0009"
8709,user_223,2024-04-30 00:00:00,2024-05-01 00:00:00,23.29,"0.0266,0.0948,0.0813,0.04,0.0022"
8710,user_224,2024-04-30 00:00:00,2024-05-01 00:00:00,14.55,"0.0281,0.0986,0.1641,0.0317,0.0062"
8711,user_225,2024-04-30 00:00:00,2024-05-01 00:00:00,8.66,"0.0371,0.1218,0.0548,0.0465,0.0031"
8712,user_226,2024-04-30 00:00:00,2024-05-01 00:00:00,10.73,"0.0449,0.1376,0.0545,0.0516,0.0039"
8713,user_227,2024-04-30 00:00:00,2024-05-01 00:00:00,16.1,"0.0299,0.105,0.0601,0.0404,0.0023"
8714,user_228,2024-04-30 00:00:00,2024-05-01 00:00:00,8.77,"0.0446,0.1369,0.053,0.0517,0.0039"
8715,user_596,2024-04-30 00:00:00,2024-05-01 00:00:00,9.81,"0.0445,0.1351,0.0559,0.0542,0.0041"
8716,user_230,2024-04-30 00:00:00,2024-05-01 00:00:00,14.55,"0.0193,0.0804,0.0802,0.0282,0.0023"
8717,user_231,2024-04-30 00:00:00,2024-05-01 00:00:00,1.86,"0.1002,0.2649,0.0678,0.0,0.0206"
8718,user_638,2024-04-30 00:00:00,2024-05-01 00:00:00,8.27,"0.0292,0.1078,0.0984,0.0,0.0056"
8719,user_597,2024-04-30 00:00:00,2024-05-01 00:00:00,13.6,"0.038,0.1228,0.0562,0.0,0.0031"
8720,user_232,2024-04-30 00:00:00,2024-05-01 00:00:00,1.63,"0.1229,0.2861,0.055,0.0,0.0478"
8721,user_598,2024-04-30 00:00:00,2024-05-01 00:00:00,5.22,"0.0504,0.2174,0.043,0.0,0.0039"
8722,user_233,2024-04-30 00:00:00,2024-05-01 00:00:00,3.57,"0.0752,0.2726,0.0508,0.0704,0.0081"
8723,user_234,2024-04-30 00:00:00,2024-05-01 00:00:00,5.49,"0.0528,0.2242,0.0405,0.0592,0.0046"
8724,user_235,2024-04-30 00:00:00,2024-05-01 00:00:00,6.54,"0.0602,0.2084,0.0429,0.0732,0.0072"
